row,entity,label
1394,Of,PERSON_NAME
1394,Shenzhen,PERSON_NAME
1394,Bank,PERSON_NAME
1394,For,PERSON_NAME
1394,You,PERSON_NAME
1394,4001234567,ACCOUNT_NUMBER
1395,Hello,PERSON_NAME
1395,Manager,PERSON_NAME
1395,Li,PERSON_NAME
1395,Tianhe,PERSON_NAME
1395,Are,PERSON_NAME
1395,Great,PERSON_NAME
1395,annual,DATE
1395,20,MONEY_AMOUNT
1395,It,PERSON_NAME
1395,Our,PERSON_NAME
1395,It,PERSON_NAME
1395,APP,ORG
1395,Great,PERSON_NAME
1395,My,PERSON_NAME
1395,1301233456,PHONE_NUMBER
1396,Hello,PERSON_NAME
1396,Agricultural,PERSON_NAME
1396,Bank,PERSON_NAME
1396,China,PERSON_NAME
1396,Have,PERSON_NAME
1396,We,PERSON_NAME
1396,Are,PERSON_NAME
1396,Great,PERSON_NAME
1396,The,PERSON_NAME
1396,APP,ORG
1396,Wealth,PERSON_NAME
1396,Express,PERSON_NAME
1396,After,PERSON_NAME
1396,The,PERSON_NAME
1396,more than,CARDINAL
1397,Hello,PERSON_NAME
1397,Manager,PERSON_NAME
1397,Li,PERSON_NAME
1397,China,PERSON_NAME
1397,Bank,PERSON_NAME
1397,Well,PERSON_NAME
1397,two and a half cents,DATE
1397,Of,PERSON_NAME
1397,It,PERSON_NAME
1397,2.5,MONEY_AMOUNT
1397,You,PERSON_NAME
1397,WeChat,PERSON_NAME
1397,first,ORDINAL
1397,Great,PERSON_NAME
1397,WeChat,PERSON_NAME
1397,zhongxin12345,MONEY_AMOUNT
1397,Add,PERSON_NAME
1398,Hello,PERSON_NAME
1398,The,PERSON_NAME
1398,Is,PERSON_NAME
1398,In,PERSON_NAME
1398,You,PERSON_NAME
1398,Please,PERSON_NAME
1398,Thank,PERSON_NAME
1398,two working days,DATE
1398,In,PERSON_NAME
1398,Are,PERSON_NAME
1398,You,PERSON_NAME
1398,APP,ORG
1398,If,PERSON_NAME
1398,WeChat,PERSON_NAME
1399,Hello,PERSON_NAME
1399,Agricultural,PERSON_NAME
1399,Bank,BANK_NAME
1399,China,PERSON_NAME
1399,My,PERSON_NAME
1399,Zhang,PERSON_NAME
1399,Wei,PERSON_NAME
1399,You,PERSON_NAME
1399,Dongguan,PERSON_NAME
1399,Our,PERSON_NAME
1399,Dongguan,PERSON_NAME
1399,The,PERSON_NAME
1399,2,MONEY_AMOUNT
1399,Are,PERSON_NAME
1399,Of,PERSON_NAME
1399,You,PERSON_NAME
1399,WeChat,PERSON_NAME
1399,My,PERSON_NAME
1399,WeChat,PERSON_NAME
1399,zhangwei123,MONEY_AMOUNT
1399,Is,PERSON_NAME
1399,Okay,PERSON_NAME
1399,WeChat,PERSON_NAME
1399,If,PERSON_NAME
1399,Great,PERSON_NAME
1399,WeChat,PERSON_NAME
1399,If,PERSON_NAME
1399,Wish,PERSON_NAME
1400,Hello,PERSON_NAME
1400,I’m,PERSON
1400,Xiao,PERSON_NAME
1400,Liu,PERSON_NAME
1400,Are,PERSON_NAME
1400,Xiao,PERSON_NAME
1400,Liu,PERSON_NAME
1400,No,PERSON_NAME
1400,Are,PERSON_NAME
1400,The,PERSON_NAME
1400,You,PERSON_NAME
1400,You,PERSON_NAME
1400,We,PERSON_NAME
1400,After,PERSON_NAME
1400,Great,PERSON_NAME
1400,If,PERSON_NAME
1401,Hello,PERSON_NAME
1401,Mr.,PERSON_NAME
1401,Liu,PERSON_NAME
1401,Hello,PERSON_NAME
1401,JD,GPE
1401,Finance,BANK_NAME
1401,According,PERSON_NAME
1401,There,PERSON_NAME
1401,It,PERSON_NAME
1401,You,PERSON_NAME
1401,Absolutely,PERSON_NAME
1401,To,PERSON_NAME
1401,Great,PERSON_NAME
1401,Also,PERSON_NAME
1401,WeChat,PERSON_NAME
1401,My,PERSON_NAME
1401,WeChat,PERSON_NAME
1401,jdfinance123,MONEY_AMOUNT
1401,If,PERSON_NAME
1401,Okay,PERSON_NAME
1401,first,ORDINAL
1401,If,PERSON_NAME
1401,Goodbye,PERSON_NAME
1402,Hello,PERSON_NAME
1402,Bank,BANK_NAME
1402,China,PERSON_NAME
1402,Xiao,PERSON_NAME
1402,Li,PERSON_NAME
1402,There,PERSON_NAME
1402,one,CARDINAL
1402,Your,PERSON_NAME
1402,In,PERSON_NAME
1402,You,PERSON_NAME
1402,Yes,PERSON_NAME
1402,You,PERSON_NAME
1402,If,PERSON_NAME
1403,Hello,PERSON_NAME
1403,Xiao,PERSON_NAME
1403,Li,PERSON_NAME
1403,We,PERSON_NAME
1403,It,PERSON_NAME
1403,You,PERSON_NAME
1403,APP,ORG
1403,Yes,PERSON_NAME
1403,APP,ORG
1403,Great,PERSON_NAME
1404,Hello,PERSON_NAME
1404,I’m,PERSON
1404,Xiao,PERSON_NAME
1404,Zhang,PERSON_NAME
1404,Hua,PERSON_NAME
1404,Xia,PERSON_NAME
1404,Bank,BANK_NAME
1404,Well,PERSON_NAME
1404,The,PERSON_NAME
1404,3,MONEY_AMOUNT
1404,one million,CARDINAL
1404,Would,PERSON_NAME
1404,You,PERSON_NAME
1404,Hua,PERSON_NAME
1404,Xia,PERSON_NAME
1404,Bank,BANK_NAME
1404,the same day,DATE
1404,Do,PERSON_NAME
1404,This,PERSON_NAME
1404,Okay,PERSON_NAME
1404,If,PERSON_NAME
1404,The,PERSON_NAME
1404,138123456,PHONE_NUMBER
1404,Thank,PERSON_NAME
1404,Goodbye,PERSON_NAME
1405,Hello,PERSON_NAME
1405,I’m,PERSON
1405,Xiao,PERSON_NAME
1405,Li,PERSON_NAME
1405,We,PERSON_NAME
1405,one,CARDINAL
1405,It,PERSON_NAME
1405,Your,PERSON_NAME
1405,In,PERSON_NAME
1405,Please,PERSON_NAME
1405,Sorry,PERSON_NAME
1405,13800138000,ACCOUNT_NUMBER
1405,You,PERSON_NAME
1406,Hello,PERSON_NAME
1406,Xiao,PERSON_NAME
1406,Li,PERSON_NAME
1406,There,PERSON_NAME
1406,That,PERSON_NAME
1406,Please,PERSON_NAME
1406,Thank,PERSON_NAME
1406,If,PERSON_NAME
1406,My,PERSON_NAME
1406,13800138000,PHONE_NUMBER
1407,Hello,PERSON_NAME
1407,Xiao,PERSON_NAME
1407,Zhang,PERSON_NAME
1407,Dongguan,PERSON_NAME
1407,Bank,BANK_NAME
1407,Are,PERSON_NAME
1407,Boss,PERSON_NAME
1407,Li,PERSON_NAME
1407,Boss,PERSON_NAME
1407,Li,PERSON_NAME
1407,"380,000",MONEY_AMOUNT
1407,Have,PERSON_NAME
1407,Okay,PERSON_NAME
1407,first,ORDINAL
1407,Great,PERSON_NAME
1407,APP,ORG
1407,the ',ORG
1407,Quick,PERSON_NAME
1407,Loan,PERSON_NAME
1407,In,PERSON_NAME
1408,Hello,PERSON_NAME
1408,Manager,PERSON_NAME
1408,Li,PERSON_NAME
1408,Rural,PERSON_NAME
1408,Commercial,PERSON_NAME
1408,Bank,BANK_NAME
1408,Recently,PERSON_NAME
1408,Do,PERSON_NAME
1408,Of,PERSON_NAME
1408,10,MONEY_AMOUNT
1408,As,PERSON_NAME
1408,"10,000",MONEY_AMOUNT
1408,annual,DATE
1408,thousands of yuan,MONEY
1408,It,PERSON_NAME
1408,Okay,PERSON_NAME
1408,If,PERSON_NAME
1408,You,PERSON_NAME
1408,Good,PERSON_NAME
1409,Hey,PERSON_NAME
1409,What,PERSON_NAME
1409,How,PERSON_NAME
1409,How,PERSON_NAME
1409,Download,PERSON_NAME
1410,Hello,PERSON_NAME
1410,I’m,PERSON
1410,Xiao,PERSON_NAME
1410,Li,PERSON_NAME
1410,Guangshen,PERSON_NAME
1410,Bank,PERSON_NAME
1410,There,PERSON_NAME
1410,This,PERSON_NAME
1410,You,PERSON_NAME
1410,This,PERSON_NAME
1410,You,PERSON_NAME
1410,first,ORDINAL
1410,If,PERSON_NAME
1410,It,PERSON_NAME
1410,Great,PERSON_NAME
1411,Hello,PERSON_NAME
1411,Xiao,PERSON_NAME
1411,Li,PERSON_NAME
1411,Personal,PERSON_NAME
1411,Loan,PERSON_NAME
1411,Department,PERSON_NAME
1411,We,PERSON_NAME
1411,Oh,PERSON_NAME
1411,By,PERSON_NAME
1411,Do,PERSON_NAME
1411,After,PERSON_NAME
1411,Great,PERSON_NAME
1411,My,PERSON_NAME
1411,12345678901,ACCOUNT_NUMBER
1411,In,PERSON_NAME
1411,You,PERSON_NAME
1411,If,PERSON_NAME
1411,By,PERSON_NAME
1411,WeChat,PERSON_NAME
1411,My,PERSON_NAME
1411,WeChat,PERSON_NAME
1411,abc123456,MONEY_AMOUNT
1412,Hello,PERSON_NAME
1412,Li,PERSON_NAME
1412,Hua,PERSON_NAME
1412,Rural,PERSON_NAME
1412,Commercial,PERSON_NAME
1412,Bank,PERSON_NAME
1412,Well,PERSON_NAME
1412,Yes,PERSON_NAME
1412,Yes,PERSON_NAME
1412,Just,PERSON_NAME
1412,In,PERSON_NAME
1413,Hello,PERSON_NAME
1413,I’m,PERSON
1413,Xiao,PERSON_NAME
1413,Zhang,PERSON_NAME
1413,Have,PERSON_NAME
1413,We,PERSON_NAME
1413,In,PERSON_NAME
1413,Wait,PERSON_NAME
1413,WeChat,PERSON_NAME
1413,first,ORDINAL
1413,This,PERSON_NAME
1413,After,PERSON_NAME
1413,WeChat,PERSON_NAME
1414,Hello,PERSON_NAME
1414,Xiao,PERSON_NAME
1414,Zhang,PERSON_NAME
1414,China,PERSON_NAME
1414,Bank,BANK_NAME
1414,Is,PERSON_NAME
1414,Well,PERSON_NAME
1414,Do,PERSON_NAME
1414,It,PERSON_NAME
1414,Our,PERSON_NAME
1414,It,PERSON_NAME
1414,It,PERSON_NAME
1414,If,PERSON_NAME
1414,Very,PERSON_NAME
1414,Good,PERSON_NAME
1415,Hello,PERSON_NAME
1415,Xiao,PERSON_NAME
1415,Wang,PERSON_NAME
1415,Agricultural,PERSON_NAME
1415,Bank,BANK_NAME
1415,China,PERSON_NAME
1415,Recently,PERSON_NAME
1415,Do,PERSON_NAME
1415,Well,PERSON_NAME
1415,annual,DATE
1415,As,PERSON_NAME
1415,You,PERSON_NAME
1415,Of,PERSON_NAME
1415,However,PERSON_NAME
1415,WeChat,PERSON_NAME
1415,If,PERSON_NAME
1415,Okay,PERSON_NAME
1415,We,PERSON_NAME
1415,WeChat,PERSON_NAME
1415,Thank,PERSON_NAME
1415,Bye,PERSON_NAME
1415,Bye,PERSON_NAME
1416,Hello,PERSON_NAME
1416,Xiao,PERSON_NAME
1416,Zhang,PERSON_NAME
1416,Hua,PERSON_NAME
1416,Xia,PERSON_NAME
1416,Bank,BANK_NAME
1416,Personal,PERSON_NAME
1416,Loan,PERSON_NAME
1416,Center,PERSON_NAME
1416,We,PERSON_NAME
1416,"200,000",MONEY_AMOUNT
1416,the first three months,DATE
1416,Well,PERSON_NAME
1416,But,PERSON_NAME
1416,You,PERSON_NAME
1416,Okay,PERSON_NAME
1416,Please,PERSON_NAME
1416,The,PERSON_NAME
1416,Thank,PERSON_NAME
1416,If,PERSON_NAME
1416,My,PERSON_NAME
1416,13800138000,ACCOUNT_NUMBER
1416,Have,PERSON_NAME
1417,Hello,PERSON_NAME
1417,Everbright,PERSON_NAME
1417,Bank,PERSON_NAME
1417,Have,PERSON_NAME
1417,Understood,PERSON_NAME
1417,as low as,PERCENT
1417,3,MONEY_AMOUNT
1417,Yes,PERSON_NAME
1417,first,ORDINAL
1417,After,PERSON_NAME
1417,Okay,PERSON_NAME
1417,If,PERSON_NAME
1417,You,PERSON_NAME
1417,If,PERSON_NAME
1417,My,PERSON_NAME
1417,400,MONEY_AMOUNT
1417,123,MONEY_AMOUNT
1417,4567,MONEY_AMOUNT
1418,Hello,PERSON_NAME
1418,Li,PERSON_NAME
1418,Ming,PERSON_NAME
1418,China,PERSON_NAME
1418,Merchants,PERSON_NAME
1418,Bank,BANK_NAME
1418,Do,PERSON_NAME
1418,That,PERSON_NAME
1418,Yes,PERSON_NAME
1418,Very,PERSON_NAME
1418,By,PERSON_NAME
1418,What,PERSON_NAME
1418,You,PERSON_NAME
1418,APP,ORG
1418,first,ORDINAL
1418,Very,PERSON_NAME
1418,My,PERSON_NAME
1418,WeChat,PERSON_NAME
1418,Xiaoming,PERSON_NAME
1418,Customer,PERSON_NAME
1418,Service,PERSON_NAME
1418,WeChat,PERSON_NAME
1419,Hello,PERSON_NAME
1419,I’m,PERSON
1419,Li,PERSON_NAME
1419,Ming,PERSON_NAME
1419,Xinghui,PERSON_NAME
1419,Investment,PERSON_NAME
1419,Company,PERSON_NAME
1419,The,PERSON_NAME
1419,It,PERSON_NAME
1419,You,PERSON_NAME
1419,first,ORDINAL
1419,This,PERSON_NAME
1419,The,PERSON_NAME
1419,Do,PERSON_NAME
1419,You,PERSON_NAME
1419,"10,000",MONEY_AMOUNT
1419,It,PERSON_NAME
1419,You,PERSON_NAME
1419,first,ORDINAL
1419,If,PERSON_NAME
1420,Hello,PERSON_NAME
1420,Huatong,PERSON_NAME
1420,Bank,PERSON_NAME
1420,Now,PERSON_NAME
1420,Are,PERSON_NAME
1420,Very,PERSON_NAME
1420,You,PERSON_NAME
1420,After,PERSON_NAME
1420,the same day,DATE
1420,You,PERSON_NAME
1420,Great,PERSON_NAME
1420,The,PERSON_NAME
1420,400123345,ACCOUNT_NUMBER
1421,Hello,PERSON_NAME
1421,Zhang,PERSON_NAME
1421,Hua,PERSON_NAME
1421,JD,GPE
1421,Finance,PERSON_NAME
1421,We,PERSON_NAME
1421,Of,PERSON_NAME
1421,First,PERSON_NAME
1421,We,PERSON_NAME
1421,We,PERSON_NAME
1421,You,PERSON_NAME
1421,Moreover,PERSON_NAME
1421,You,PERSON_NAME
1421,APP,ORG
1421,After,PERSON_NAME
1422,Hello,PERSON_NAME
1422,Mr.,PERSON_NAME
1422,Wang,PERSON_NAME
1422,Hello,PERSON_NAME
1422,Sunshine,PERSON_NAME
1422,Financial,PERSON_NAME
1422,Management,PERSON_NAME
1422,Company,PERSON_NAME
1422,We,PERSON_NAME
1422,Great,PERSON_NAME
1422,10,MONEY_AMOUNT
1422,It,PERSON_NAME
1422,If,PERSON_NAME
1422,Okay,PERSON_NAME
1422,If,PERSON_NAME
1423,Hello,PERSON_NAME
1423,I’m,PERSON
1423,Xiao,PERSON_NAME
1423,Li,PERSON_NAME
1423,ABC,ORG
1423,Bank,BANK_NAME
1423,Do,PERSON_NAME
1423,That,PERSON_NAME
1423,We,PERSON_NAME
1423,up to,CARDINAL
1423,"500,000",MONEY_AMOUNT
1423,Are,PERSON_NAME
1423,That,PERSON_NAME
1423,You,PERSON_NAME
1423,It,PERSON_NAME
1423,Great,PERSON_NAME
1423,12345678901,PHONE_NUMBER
1423,Have,PERSON_NAME
1424,Hello,PERSON_NAME
1424,Xiao,PERSON_NAME
1424,Li,PERSON_NAME
1424,Hua,PERSON_NAME
1424,Xia,PERSON_NAME
1424,Bank,PERSON_NAME
1424,Recently,PERSON_NAME
1424,Are,PERSON_NAME
1424,Of,PERSON_NAME
1424,annual,DATE
1424,3,MONEY_AMOUNT
1424,The,PERSON_NAME
1424,one working day,DATE
1424,However,PERSON_NAME
1424,first,ORDINAL
1424,You,PERSON_NAME
1424,We,PERSON_NAME
1424,Of,PERSON_NAME
1424,If,PERSON_NAME
1424,You,PERSON_NAME
1424,If,PERSON_NAME
1425,Hello,PERSON_NAME
1425,Personal,PERSON_NAME
1425,Loan,PERSON_NAME
1425,Department,PERSON_NAME
1425,Do,PERSON_NAME
1425,That,PERSON_NAME
1425,We,PERSON_NAME
1425,Would,PERSON_NAME
1425,The,PERSON_NAME
1425,monthly,DATE
1425,two and a half cents,DATE
1425,You,PERSON_NAME
1425,We,PERSON_NAME
1425,first,ORDINAL
1425,You,PERSON_NAME
1425,Just,PERSON_NAME
1425,WeChat,PERSON_NAME
1425,WeChat,PERSON_NAME
1425,Okay,PERSON_NAME
1425,WeChat,PERSON_NAME
1425,1360000000,PHONE_NUMBER
1426,Hello,PERSON_NAME
1426,Manager,PERSON_NAME
1426,Zhang,PERSON_NAME
1426,Agricultural,PERSON_NAME
1426,Bank,BANK_NAME
1426,China,PERSON_NAME
1426,Credit,PERSON_NAME
1426,Center,PERSON_NAME
1426,We,PERSON_NAME
1426,monthly,DATE
1426,as low as,PERCENT
1426,2,MONEY_AMOUNT
1426,Yes,PERSON_NAME
1426,You,PERSON_NAME
1426,WeChat,PERSON_NAME
1426,My,PERSON_NAME
1426,WeChat,PERSON_NAME
1426,After,PERSON_NAME
1426,You,PERSON_NAME
1426,Great,PERSON_NAME
1427,Hello,PERSON_NAME
1427,Xiao,PERSON_NAME
1427,Li,PERSON_NAME
1427,Well,PERSON_NAME
1427,Great,PERSON_NAME
1427,You,PERSON_NAME
1427,APP,ORG
1427,It,PERSON_NAME
1427,APP,ORG
1427,You,PERSON_NAME
1427,Great,PERSON_NAME
1427,My,PERSON_NAME
1427,12345678901,ACCOUNT_NUMBER
1428,Hello,PERSON_NAME
1428,China,PERSON_NAME
1428,Bank,PERSON_NAME
1428,Do,PERSON_NAME
1428,No,PERSON_NAME
1428,You,PERSON_NAME
1428,It,PERSON_NAME
1428,Of,PERSON_NAME
1428,APP,ORG
1428,Great,PERSON_NAME
1428,123456,MONEY_AMOUNT
1429,Hello,PERSON_NAME
1429,Boss,PERSON_NAME
1429,Li,PERSON_NAME
1429,Zhang,PERSON_NAME
1429,Ming,PERSON_NAME
1429,Zhongtian,PERSON_NAME
1429,Bank,BANK_NAME
1429,We,PERSON_NAME
1429,Electronic,PERSON_NAME
1429,City,PERSON_NAME
1429,3,MONEY_AMOUNT
1429,Of,PERSON_NAME
1429,If,PERSON_NAME
1429,first,ORDINAL
1429,This,PERSON_NAME
1429,It,PERSON_NAME
1429,You,PERSON_NAME
1429,If,PERSON_NAME
1429,Road,PERSON_NAME
1429,Great,PERSON_NAME
1429,If,PERSON_NAME
1429,My,PERSON_NAME
1430,Hello,PERSON_NAME
1430,We,PERSON_NAME
1430,Are,PERSON_NAME
1430,No,PERSON_NAME
1430,This,PERSON_NAME
1430,The,PERSON_NAME
1430,2.5,MONEY_AMOUNT
1430,You,PERSON_NAME
1430,To,PERSON_NAME
1430,APP,ORG
1430,After,PERSON_NAME
1430,APP,ORG
1430,If,PERSON_NAME
1430,Of,PERSON_NAME
1430,400123345,ACCOUNT_NUMBER
1430,If,PERSON_NAME
1431,Hello,PERSON_NAME
1431,China,PERSON_NAME
1431,Bank,PERSON_NAME
1431,Manager,PERSON_NAME
1431,Li,PERSON_NAME
1431,Of,PERSON_NAME
1431,It,PERSON_NAME
1431,APP,ORG
1431,You,PERSON_NAME
1431,Bank,PERSON_NAME
1431,If,PERSON_NAME
1431,Of,PERSON_NAME
1431,13800138000,MONEY_AMOUNT
1431,You,PERSON_NAME
1432,Hello,PERSON_NAME
1432,It,PERSON_NAME
1432,An,PERSON_NAME
1432,You,PERSON_NAME
1432,You,PERSON_NAME
1432,You,PERSON_NAME
1433,Hello,PERSON_NAME
1433,Li,PERSON_NAME
1433,Xiaodong,PERSON_NAME
1433,There,PERSON_NAME
1433,In,PERSON_NAME
1433,First,PERSON_NAME
1433,WeChat,PERSON_NAME
1433,Great,PERSON_NAME
1433,WeChat,PERSON_NAME
1433,lixiaodong123,MONEY_AMOUNT
1433,After,PERSON_NAME
1433,Okay,PERSON_NAME
1433,WeChat,PERSON_NAME
1433,You,PERSON_NAME
1433,Thank,PERSON_NAME
1433,If,PERSON_NAME
1434,Hello,PERSON_NAME
1434,Huayin,PERSON_NAME
1434,Bank,BANK_NAME
1434,Loan,PERSON_NAME
1434,Center,PERSON_NAME
1434,Do,PERSON_NAME
1434,Then,PERSON_NAME
1434,Yes,PERSON_NAME
1434,Huayin,PERSON_NAME
1434,Quick,PERSON_NAME
1434,Loan,PERSON_NAME
1434,By,PERSON_NAME
1434,first,ORDINAL
1434,You,PERSON_NAME
1434,two hundred yuan,MONEY
1434,You,PERSON_NAME
1434,WeChat,PERSON_NAME
1434,My,PERSON_NAME
1434,WeChat,PERSON_NAME
1434,hydk12345,MONEY_AMOUNT
1434,After,PERSON_NAME
1435,Hello,PERSON_NAME
1435,Li,PERSON_NAME
1435,Qiang,PERSON_NAME
1435,Manager,PERSON_NAME
1435,Zhou,PERSON_NAME
1435,We,PERSON_NAME
1435,Do,PERSON_NAME
1435,Oh,PERSON_NAME
1435,WeChat,PERSON_NAME
1435,Can,PERSON_NAME
1435,Okay,PERSON_NAME
1435,Manager,PERSON_NAME
1435,Zhou,PERSON_NAME
1435,Please,PERSON_NAME
1435,Also,PERSON_NAME
1435,Are,PERSON_NAME
1435,Great,PERSON_NAME
1435,WeChat,PERSON_NAME
1435,You,PERSON_NAME
1435,After,PERSON_NAME
1436,Hello,PERSON_NAME
1436,I’m,PERSON
1436,Xiao,PERSON_NAME
1436,Li,PERSON_NAME
1436,Huatai,PERSON_NAME
1436,Bank,BANK_NAME
1436,Are,PERSON_NAME
1436,Great,PERSON_NAME
1436,It,PERSON_NAME
1436,You,PERSON_NAME
1436,First,PERSON_NAME
1436,APP,ORG
1436,You,PERSON_NAME
1436,Okay,PERSON_NAME
1436,The,PERSON_NAME
1436,4008600666,MONEY_AMOUNT
1436,Good,PERSON_NAME
1437,Hello,PERSON_NAME
1437,Li,PERSON_NAME
1437,Hua,PERSON_NAME
1437,Huakang,PERSON_NAME
1437,Technology,PERSON_NAME
1437,That,PERSON_NAME
1437,Well,PERSON_NAME
1437,There,PERSON_NAME
1437,It,PERSON_NAME
1437,It,PERSON_NAME
1437,In,PERSON_NAME
1437,Please,PERSON_NAME
1437,Okay,PERSON_NAME
1437,As,PERSON_NAME
1438,Hello,PERSON_NAME
1438,Xiao,PERSON_NAME
1438,Li,PERSON_NAME
1438,China,PERSON_NAME
1438,Construction,PERSON_NAME
1438,Bank,BANK_NAME
1438,We,PERSON_NAME
1438,Do,PERSON_NAME
1438,Yes,PERSON_NAME
1438,As,PERSON_NAME
1438,As,PERSON_NAME
1438,You,PERSON_NAME
1438,APP,ORG
1438,Absolutely,PERSON_NAME
1438,You,PERSON_NAME
1438,After,PERSON_NAME
1439,Hello,PERSON_NAME
1439,Xiao,PERSON_NAME
1439,Li,PERSON_NAME
1439,Dongcheng,PERSON_NAME
1439,Technology,PERSON_NAME
1439,Co.,PERSON_NAME
1439,Ltd.,PERSON_NAME
1439,Have,PERSON_NAME
1439,Internet,PERSON_NAME
1439,That,PERSON_NAME
1439,Our,PERSON_NAME
1439,Internet,PERSON_NAME
1439,It,PERSON_NAME
1439,Oh,PERSON_NAME
1439,Let,PERSON_NAME
1439,WeChat,PERSON_NAME
1439,WeChat,PERSON_NAME
1439,This,PERSON_NAME
1439,Okay,PERSON_NAME
1440,Hello,PERSON_NAME
1440,Sugou,PERSON_NAME
1440,Express,PERSON_NAME
1440,Li,PERSON_NAME
1440,Hua,PERSON_NAME
1440,Oh,PERSON_NAME
1440,In,PERSON_NAME
1440,We,PERSON_NAME
1440,In,PERSON_NAME
1440,You,PERSON_NAME
1440,Wait,PERSON_NAME
1440,Please,PERSON_NAME
1441,Hello,PERSON_NAME
1441,Li,PERSON_NAME
1441,Hua,PERSON_NAME
1441,Zhongan,PERSON_NAME
1441,Investment,PERSON_NAME
1441,Company,PERSON_NAME
1441,We,PERSON_NAME
1441,We,PERSON_NAME
1441,12,MONEY_AMOUNT
1441,Are,PERSON_NAME
1441,Great,PERSON_NAME
1441,In,PERSON_NAME
1441,first,ORDINAL
1441,After,PERSON_NAME
1441,Our,PERSON_NAME
1441,State,PERSON_NAME
1441,Financial,PERSON_NAME
1441,Supervision,PERSON_NAME
1441,Bureau,PERSON_NAME
1441,In,PERSON_NAME
1441,APP,ORG
1441,first,ORDINAL
1441,If,PERSON_NAME
1441,It,PERSON_NAME
1441,You,PERSON_NAME
1441,APP,ORG
1441,After,PERSON_NAME
1441,Great,PERSON_NAME
1441,After,PERSON_NAME
1442,Hello,PERSON_NAME
1442,Tmall,PERSON_NAME
1442,There,PERSON_NAME
1442,Is,PERSON_NAME
1442,Yes,PERSON_NAME
1442,Click,PERSON_NAME
1442,Once,PERSON_NAME
1442,You,PERSON_NAME
1442,first,ORDINAL
1442,Okay,PERSON_NAME
1442,The,PERSON_NAME
1442,622908765453210,PHONE_NUMBER
1442,Let,PERSON_NAME
1443,Hello,PERSON_NAME
1443,Zhang,PERSON_NAME
1443,Wei,PERSON_NAME
1443,Li,PERSON_NAME
1443,Ming,PERSON_NAME
1443,Alibaba,PERSON_NAME
1443,We,PERSON_NAME
1443,There,PERSON_NAME
1443,We,PERSON_NAME
1443,You,PERSON_NAME
1443,Yes,PERSON_NAME
1443,You,PERSON_NAME
1443,Okay,PERSON_NAME
1443,If,PERSON_NAME
1444,Hello,PERSON_NAME
1444,Xiao,PERSON_NAME
1444,Zhang,PERSON_NAME
1444,Rural,PERSON_NAME
1444,Commercial,PERSON_NAME
1444,Bank,BANK_NAME
1444,Recently,PERSON_NAME
1444,Well,PERSON_NAME
1444,The,PERSON_NAME
1444,You,PERSON_NAME
1444,It,PERSON_NAME
1444,Okay,PERSON_NAME
1444,In,PERSON_NAME
1444,Okay,PERSON_NAME
1444,APP,ORG
1444,Feel,PERSON_NAME
1445,Hello,PERSON_NAME
1445,China,PERSON_NAME
1445,Construction,PERSON_NAME
1445,Bank,PERSON_NAME
1445,Recently,PERSON_NAME
1445,2,MONEY_AMOUNT
1445,Do,PERSON_NAME
1445,Well,PERSON_NAME
1445,If,PERSON_NAME
1445,WeChat,PERSON_NAME
1445,My,PERSON_NAME
1445,WeChat,PERSON_NAME
1445,CCB,ORG
1445,Assistant,PERSON_NAME
1445,Of,PERSON_NAME
1445,Our,PERSON_NAME
1445,After,PERSON_NAME
1445,WeChat,PERSON_NAME
1445,Okay,PERSON_NAME
1445,After,PERSON_NAME
1445,WeChat,PERSON_NAME
1445,You,PERSON_NAME
1446,Hello,PERSON_NAME
1446,I’m,PERSON
1446,Xiao,PERSON_NAME
1446,Wang,PERSON_NAME
1446,Hello,PERSON_NAME
1446,Great,PERSON_NAME
1446,It,PERSON_NAME
1446,You,PERSON_NAME
1446,Yes,PERSON_NAME
1446,After,PERSON_NAME
1446,You,PERSON_NAME
1446,Wish,PERSON_NAME
1447,Hello,PERSON_NAME
1447,Swift,PERSON_NAME
1447,Loan,PERSON_NAME
1447,Company,PERSON_NAME
1447,Xiao,PERSON_NAME
1447,Li,PERSON_NAME
1447,Okay,PERSON_NAME
1447,The,PERSON_NAME
1447,It,PERSON_NAME
1447,APP,ORG
1447,APP,ORG
1447,a few minutes,TIME
1447,Absolutely,PERSON_NAME
1447,You,PERSON_NAME
1447,You,PERSON_NAME
1447,What,PERSON_NAME
1448,Hello,PERSON_NAME
1448,Xiao,PERSON_NAME
1448,Zhang,PERSON_NAME
1448,China,PERSON_NAME
1448,Bank,BANK_NAME
1448,You,PERSON_NAME
1448,Well,PERSON_NAME
1448,The,PERSON_NAME
1448,28,MONEY_AMOUNT
1448,That,PERSON_NAME
1448,first,ORDINAL
1448,If,PERSON_NAME
1448,How,PERSON_NAME
1448,WeChat,PERSON_NAME
1448,Great,PERSON_NAME
1448,WeChat,PERSON_NAME
1448,abc12345,MONEY_AMOUNT
1448,Please,PERSON_NAME
1448,Okay,PERSON_NAME
1448,In,PERSON_NAME
1448,If,PERSON_NAME
1448,Well,PERSON_NAME
1448,You,PERSON_NAME
1448,APP,ORG
1448,It,PERSON_NAME
1448,Wealth,PERSON_NAME
1448,Treasure,PERSON_NAME
1448,After,PERSON_NAME
1449,Hello,PERSON_NAME
1449,I’m,PERSON
1449,Xiao,PERSON_NAME
1449,Zhang,PERSON_NAME
1449,XX,GPE
1449,Have,PERSON_NAME
1449,Great,PERSON_NAME
